Note: The data and information in this document is reflective of a hypothetical situation and client. This document is to be used for KPMG Virtual Internship purposes only. ,,,,,,,,,,,,,,,,,,,,,,,,,
customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,,,,,,,,,,,,,
1996,Filmer,Furby,Male,4,1985-12-29,Structural Engineer,Manufacturing,Mass Customer,N,-0.5,No,4,,,,,,,,,,,,,
155,Orran,Bogges,Male,4,1985-12-28,Quality Engineer,Manufacturing,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,10,,,,,,,,,,,,,
2694,Teddi,De la Yglesias,Female,48,1985-12-28,Quality Engineer,Retail,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,6,,,,,,,,,,,,,
3786,Barnie,Blenkensop,Male,12,1985-12-28,Systems Administrator IV,n/a,High Net Worth,N,ã»(ï¿£âï¿£)ã»:*:,No,22,,,,,,,,,,,,,
358,Kippie,Crimpe,Female,54,1985-12-27,Accounting Assistant IV,n/a,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,18,,,,,,,,,,,,,
1586,Madelena,Risson,Female,47,1985-12-27,Physical Therapy Assistant,Manufacturing,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,15,,,,,,,,,,,,,
37,Laurie,Dwerryhouse,Female,46,1985-12-22,Social Worker,Health,High Net Worth,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,16,,,,,,,,,,,,,
1730,Tildi,Kirkup,Female,29,1985-12-21,Senior Financial Analyst,Financial Services,Mass Customer,N,1.00E+02,No,20,,,,,,,,,,,,,
1122,Gerladina,Carney,Female,59,1985-12-19,,n/a,Mass Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,11,,,,,,,,,,,,,
3833,Jamie,Staziker,Female,88,1985-12-10,Account Coordinator,Manufacturing,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,16,,,,,,,,,,,,,
3863,Virgilio,Haverty,Male,30,1985-12-06,Quality Control Specialist,Retail,High Net Worth,N,,No,20,,,,,,,,,,,,,
3857,Tanner,McCuthais,Male,64,1985-11-26,Structural Engineer,Financial Services,Mass Customer,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ§,Yes,10,,,,,,,,,,,,,
2108,Michel,O'Halligan,Female,41,1985-11-24,Software Test Engineer IV,Property,Mass Customer,N,(ï½¡â â âï½¡),Yes,18,,,,,,,,,,,,,
2210,Kirby,Cameron,Male,16,1985-11-24,Registered Nurse,Health,High Net Worth,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,5,,,,,,,,,,,,,
263,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,7,,,,,,,,,,,,,
1967,Nomi,,Female,88,1985-11-19,Chemical Engineer,Manufacturing,Affluent Customer,N,"''''""",Yes,17,,,,,,,,,,,,,
2780,Papageno,Beare,Male,77,1985-11-16,Actuary,Financial Services,Affluent Customer,N,0,Yes,16,,,,,,,,,,,,,
937,Nikolos,McKyrrelly,Male,65,1985-11-15,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,"""'",No,15,,,,,,,,,,,,,
1576,Reube,Roscrigg,Male,77,1985-11-10,VP Marketing,Financial Services,Mass Customer,N,"'""''''""",No,20,,,,,,,,,,,,,
3347,Nichols,,Male,99,1985-11-08,Computer Systems Analyst II,Entertainment,High Net Worth,N,null,Yes,18,,,,,,,,,,,,,
2175,Elvyn,Bullas,Male,23,1985-11-01,Web Developer III,Health,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,13,,,,,,,,,,,,,
2878,Sauveur,Skeel,Male,73,1985-10-31,Analog Circuit Design manager,Property,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,9,,,,,,,,,,,,,
114,Sunny,Swindells,Female,10,1985-10-23,Teacher,Entertainment,Affluent Customer,N,-1.00E+02,No,8,,,,,,,,,,,,,
1081,Marga,Cradduck,Female,25,1985-10-21,Social Worker,Health,Mass Customer,N,-1.00E+02,No,16,,,,,,,,,,,,,
2853,Clarence,Flook,Male,65,1985-10-21,Executive Secretary,Retail,High Net Worth,N,$1.00,Yes,7,,,,,,,,,,,,,
1766,Maye,O'Moylane,Female,53,1985-10-20,Senior Quality Engineer,n/a,Affluent Customer,N,â£,No,21,,,,,,,,,,,,,
2276,Stormy,Caveney,Female,90,1985-10-06,Desktop Support Technician,n/a,Mass Customer,N,(ï½¡â â âï½¡),Yes,12,,,,,,,,,,,,,
1943,Armstrong,Style,Male,35,1985-10-03,Senior Cost Accountant,Financial Services,Affluent Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,13,,,,,,,,,,,,,
1175,Paige,Hodgin,Male,8,1985-09-22,Human Resources Manager,n/a,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,8,,,,,,,,,,,,,
2797,Agatha,Vowden,Female,6,1985-09-10,,IT,Mass Customer,N,-1.00E+00,Yes,14,,,,,,,,,,,,,
288,Ebenezer,Seedman,Male,71,1985-09-08,,Manufacturing,High Net Worth,N,-1.00E+02,No,9,,,,,,,,,,,,,
1958,Janina,Keme,Female,62,1985-09-01,Professor,n/a,Mass Customer,N,á,No,22,,,,,,,,,,,,,
3475,Correna,Goldsberry,Female,12,1985-08-31,Director of Sales,Retail,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,3,,,,,,,,,,,,,
517,Iona,Fidgeon,Female,73,1985-08-20,Chief Design Engineer,Property,Mass Customer,N,"'""''''""",Yes,3,,,,,,,,,,,,,
3397,Melisande,,Female,70,1985-08-19,Product Engineer,IT,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,11,,,,,,,,,,,,,
382,Issiah,Fardell,Male,68,1985-08-14,Research Nurse,Health,Mass Customer,N,â«testâ«,Yes,7,,,,,,,,,,,,,
1632,Orbadiah,Kennicott,Male,43,1985-08-12,Electrical Engineer,Manufacturing,High Net Worth,N,-1.00E+00,Yes,3,,,,,,,,,,,,,
3342,Henry,Phillps,Male,51,1985-08-12,,Entertainment,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,7,,,,,,,,,,,,,
3016,Forster,Bumford,Male,25,1985-08-11,Analog Circuit Design manager,Financial Services,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,11,,,,,,,,,,,,,
3991,Rolph,Sweetnam,Male,61,1985-08-06,Chief Design Engineer,Manufacturing,Mass Customer,N,"""'",Yes,13,,,,,,,,,,,,,
1330,Gery,Headrick,Male,20,1985-08-02,Technical Writer,n/a,Affluent Customer,N,-1,No,19,,,,,,,,,,,,,
1132,Coriss,Darkott,Female,99,1985-08-01,Actuary,Financial Services,Affluent Customer,N,1-Feb,Yes,9,,,,,,,,,,,,,
3875,Berti,Arnould,Male,2,1985-07-27,Electrical Engineer,Manufacturing,Mass Customer,N,null,Yes,5,,,,,,,,,,,,,
783,Rudd,Strangeways,Male,6,1985-07-25,Information Systems Manager,Retail,Affluent Customer,N,â¡,No,14,,,,,,,,,,,,,
1230,Eben,Powley,Male,61,1985-07-24,,Financial Services,Mass Customer,N,â,Yes,10,,,,,,,,,,,,,
1475,Aristotle,Jess,Male,41,1985-07-21,Recruiting Manager,Retail,Affluent Customer,N,â°â´âµâââ,Yes,7,,,,,,,,,,,,,
129,Weidar,Silkstone,Male,64,1985-07-20,Financial Advisor,Financial Services,High Net Worth,N,"__ï¾(,_,*)",Yes,19,,,,,,,,,,,,,
1011,Cymbre,Janos,Female,42,1985-07-19,Occupational Therapist,Health,High Net Worth,N,"''''""",Yes,10,,,,,,,,,,,,,
2739,Alair,Cullingford,Male,48,1985-07-18,Mechanical Systems Engineer,Health,High Net Worth,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,15,,,,,,,,,,,,,
2547,Aili,Scruby,Female,91,1985-07-08,Social Worker,Health,Mass Customer,N,,Yes,14,,,,,,,,,,,,,
549,Abrahan,Luckman,Male,84,1985-06-15,Human Resources Manager,Retail,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,2,,,,,,,,,,,,,
3140,Britt,Muddimer,Female,2,1985-06-11,Legal Assistant,Manufacturing,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,16,,,,,,,,,,,,,
2397,Cassius,Birchenough,Male,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,N,1'; DROP TABLE users--,Yes,4,,,,,,,,,,,,,
1600,Priscella,Stathers,Female,20,1985-05-21,Senior Financial Analyst,Financial Services,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,2,,,,,,,,,,,,,
287,Hannie,Wodham,Female,41,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,-$1.00,No,4,,,,,,,,,,,,,
3402,Krystyna,Scadden,Female,73,1985-05-04,Statistician II,Retail,Mass Customer,N,00ËÆ$-,No,10,,,,,,,,,,,,,
2319,David,Darrigrand,Male,63,1985-05-03,Librarian,Entertainment,High Net Worth,N,1,No,18,,,,,,,,,,,,,
2569,Sig,Sellan,Male,62,1985-05-03,VP Quality Control,Retail,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,16,,,,,,,,,,,,,
1830,Nathan,Antognazzi,Male,98,1985-04-30,Software Consultant,Manufacturing,High Net Worth,N,ï½ï½¨(Â´âï½â©,No,12,,,,,,,,,,,,,
138,Onofredo,Franc,Male,5,1985-04-28,Recruiter,Financial Services,Affluent Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,13,,,,,,,,,,,,,
3640,Merralee,Forman,Female,64,1985-04-28,Staff Scientist,n/a,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,No,10,,,,,,,,,,,,,
1738,Frankie,Seydlitz,Male,39,1985-04-24,Engineer II,Argiculture,High Net Worth,N,NULL,Yes,14,,,,,,,,,,,,,
2673,Esma,McOwen,Female,27,1985-04-20,Software Consultant,n/a,Mass Customer,N,"__ï¾(,_,*)",Yes,14,,,,,,,,,,,,,
2932,Bradly,Deboick,Male,4,1985-04-18,Account Representative I,IT,Mass Customer,N,åè£½æ¼¢èª,No,17,,,,,,,,,,,,,
2765,Bartholomew,Gowdy,Male,68,1985-04-12,,IT,Mass Customer,N,(ï½¡â â âï½¡),Yes,7,,,,,,,,,,,,,
3247,Bellanca,Raymond,Female,0,1985-04-09,Structural Engineer,Manufacturing,Mass Customer,N,!@#$%^&*(),Yes,5,,,,,,,,,,,,,
146,Ricoriki,Matlock,Male,34,1985-04-08,Quality Control Specialist,Manufacturing,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,8,,,,,,,,,,,,,
1272,Nettie,Bulfit,Female,2,1985-04-04,,Manufacturing,Affluent Customer,N,-1.00E+02,No,17,,,,,,,,,,,,,
3539,Sheelah,Caine,Female,94,1985-03-21,,IT,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,16,,,,,,,,,,,,,
78,Arch,Van der Kruis,Male,37,1985-03-12,Business Systems Development Analyst,Argiculture,Affluent Customer,N,-1.00E+02,No,8,,,,,,,,,,,,,
1381,Ellary,Ramsey,Male,79,1985-03-11,Engineer IV,Manufacturing,Affluent Customer,N,-5.00E-01,Yes,15,,,,,,,,,,,,,
2733,Jordanna,Skyme,Female,89,1985-03-07,Analog Circuit Design manager,Manufacturing,Mass Customer,N,0/0,Yes,17,,,,,,,,,,,,,
2119,Dorise,Bellon,Female,51,1985-03-01,Senior Cost Accountant,Financial Services,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,17,,,,,,,,,,,,,
2779,Douglas,Wrout,Male,54,1985-02-24,,n/a,Affluent Customer,N,!@#$%^&*(),Yes,11,,,,,,,,,,,,,
3559,Farra,Bails,Female,80,1985-02-19,Assistant Media Planner,Entertainment,High Net Worth,N,0/0,Yes,17,,,,,,,,,,,,,
367,Katrinka,Sturrock,Female,93,1985-02-17,Programmer II,Manufacturing,Mass Customer,N,1.00E+02,Yes,12,,,,,,,,,,,,,
1158,Butch,Geertje,Male,85,1985-02-17,Senior Quality Engineer,n/a,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,19,,,,,,,,,,,,,
506,Brett,Scrancher,Female,43,1985-02-14,Health Coach II,Retail,Mass Customer,N,ğ©ğ½,No,21,,,,,,,,,,,,,
786,Francklin,Ubanks,Male,34,1985-02-14,,Financial Services,Affluent Customer,N,á,No,16,,,,,,,,,,,,,
310,Myranda,Clowser,Female,0,1985-02-13,Account Coordinator,Financial Services,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,18,,,,,,,,,,,,,
3775,Avie,Cleator,Female,16,1985-02-13,,Health,Affluent Customer,N,-1.00E+02,No,8,,,,,,,,,,,,,
773,Robbie,Handaside,Male,77,1985-02-12,,Financial Services,Affluent Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,20,,,,,,,,,,,,,
2753,Bale,Ney,Male,26,1985-02-12,Nuclear Power Engineer,Manufacturing,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,7,,,,,,,,,,,,,
3190,Lizabeth,Carswell,Female,18,1985-02-05,,n/a,Affluent Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,15,,,,,,,,,,,,,
3203,Swen,Merioth,Male,25,1985-02-05,GIS Technical Architect,n/a,Affluent Customer,N,1.00E+02,Yes,7,,,,,,,,,,,,,
2132,Davina,Dougary,Female,16,1985-02-02,Human Resources Manager,Financial Services,High Net Worth,N,00ËÆ$-,Yes,22,,,,,,,,,,,,,
71,Hoyt,Glavias,Male,30,1985-01-27,Research Associate,Argiculture,Affluent Customer,N,ï½ï½¨(Â´âï½â©,Yes,12,,,,,,,,,,,,,
2983,Hilario,Magrane,Male,2,1985-01-26,Human Resources Manager,Retail,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,Yes,17,,,,,,,,,,,,,
2821,Fairlie,Alasdair,Male,13,1985-01-23,Human Resources Assistant III,Property,Affluent Customer,N,0,No,11,,,,,,,,,,,,,
3693,Brenna,Raft,Female,58,1985-01-19,,Manufacturing,Affluent Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,21,,,,,,,,,,,,,
2309,Herc,McIlhone,Male,40,1985-01-13,Accounting Assistant I,Manufacturing,Affluent Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,14,,,,,,,,,,,,,
3175,Alphard,Cradduck,Male,82,1984-12-30,Operator,Health,Mass Customer,N,1-Feb,No,16,,,,,,,,,,,,,
1909,Drucill,Laurand,Female,32,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,$1.00,Yes,13,,,,,,,,,,,,,
738,Bunnie,Whines,Female,51,1984-12-08,,Argiculture,Mass Customer,N,",./;'[]\-=",Yes,9,,,,,,,,,,,,,
3623,Oren,Barwack,Male,56,1984-11-25,Senior Quality Engineer,Manufacturing,Affluent Customer,N,â«testâ«,Yes,15,,,,,,,,,,,,,
2987,Riane,Schultes,Female,51,1984-11-21,Media Manager II,n/a,High Net Worth,N,â«testâ«,Yes,4,,,,,,,,,,,,,
329,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,$1.00,Yes,12,,,,,,,,,,,,,
445,Timothy,Wenham,Male,91,1984-11-13,Executive Secretary,Financial Services,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,5,,,,,,,,,,,,,
90,Cary,Garron,Male,76,1984-11-12,Quality Control Specialist,Manufacturing,Mass Customer,N,!@#$%^&*(),No,11,,,,,,,,,,,,,
2166,Mareah,Woodnutt,Female,78,1984-11-09,Nurse,Property,Mass Customer,N,ğ,No,16,,,,,,,,,,,,,
3624,Lenka,,Female,54,1984-10-16,Cost Accountant,Financial Services,Mass Customer,N,-$1.00,Yes,7,,,,,,,,,,,,,
3870,Fidelia,Cess,Female,31,1984-10-13,Social Worker,Health,Mass Customer,N,â°â´âµ,No,5,,,,,,,,,,,,,
1311,Sharona,Cunah,Female,89,1984-10-06,VP Accounting,Financial Services,Mass Customer,N,nil,Yes,13,,,,,,,,,,,,,
1464,Mac,Leguay,Male,20,1984-10-03,Office Assistant II,n/a,Affluent Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,10,,,,,,,,,,,,,
1630,Sonni,Lindstedt,Female,63,1984-09-16,Professor,Manufacturing,Mass Customer,N,-1.00E+02,No,16,,,,,,,,,,,,,
3053,Susie,,Female,67,1984-09-12,Account Coordinator,Retail,High Net Worth,N,,No,17,,,,,,,,,,,,,
1843,Kennett,Attack,Male,96,1984-09-08,Recruiting Manager,n/a,Mass Customer,N,',Yes,4,,,,,,,,,,,,,
915,Austina,Orrice,Female,17,1984-09-07,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,NIL,No,7,,,,,,,,,,,,,
158,Hamlin,Odams,Male,99,1984-09-03,Internal Auditor,n/a,Affluent Customer,N,1.00E+02,No,5,,,,,,,,,,,,,
765,Valeria,Chazette,Female,50,1984-08-31,,Retail,Affluent Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),No,16,,,,,,,,,,,,,
307,Ruben,Handlin,Male,55,1984-08-18,Clinical Specialist,Health,Affluent Customer,N,<img src=x onerror=alert('hi') />,Yes,12,,,,,,,,,,,,,
1614,Currie,Gimber,Male,2,1984-08-12,,n/a,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,8,,,,,,,,,,,,,
593,Eugenius,Packe,Male,64,1984-08-07,Structural Analysis Engineer,n/a,Mass Customer,N,NIL,No,4,,,,,,,,,,,,,
671,Aristotle,Vanni,Male,49,1984-07-25,,Argiculture,Mass Customer,N,â¦testâ§,No,5,,,,,,,,,,,,,
3965,Susannah,Dumphy,Female,39,1984-07-24,Speech Pathologist,Manufacturing,Mass Customer,N,null,Yes,13,,,,,,,,,,,,,
